"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"instelling";"straat";"huisnummer";"postcode_2";"plaats_2";"telefoonnummer_2";"fax";"internet";"e-mail"
"Speel-o-theek de Baarsjes";"speel_o_theek_de_baarsjes";"1";"246";"";"0000-00-00 00:00:00";"Magalhaensplein 2";"1057VG";"";"POINT(4.85428234350039 52.3677559927283)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:21";"2016-04-22 15:20:21";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Speel-o-theek de Baarsjes";"Magalhaensplein";"2";"1057VG";"Amsterdam";"020 555 5842";"";"http://www.amsterdam.nl/okc/okc_in_de_buurt/west/okc_magalhaensplein/";""
"Speel-o-theek Kraijenhoff";"speel_o_theek_kraijenhoff";"1";"246";"";"0000-00-00 00:00:00";"Kraijenhoffstraat 32";"1018RL";"";"POINT(4.93019010450497 52.3694124973057)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:21";"2016-04-22 15:20:21";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Speel-o-theek Kraijenhoff";"Kraijenhoffstraat";"32";"1018RL";"Amsterdam";"020 555 5813";"";"http://www.welzijn.ijsterk.nl";""
"Speel-o-theek Lindengracht";"speel_o_theek_lindengracht";"1";"246";"";"0000-00-00 00:00:00";"Lindengracht 204";"1015KL";"";"POINT(4.88350675115323 52.3801970968937)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:21";"2016-04-22 15:20:21";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Speel-o-theek Lindengracht";"Lindengracht";"204";"1015KL";"Amsterdam";"020 555 5845";"";"http://www.welzijn.ijsterk.nl";""
"Speel-o-theek 't Boomsspijkertje";"speel_o_theek_t_boomsspijkertje";"1";"246";"";"0000-00-00 00:00:00";"Recht Boomssloot 52";"1011EC";"";"POINT(4.90348272556877 52.3719577721925)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:21";"2016-04-22 15:20:21";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Speel-o-theek 't Boomsspijkertje";"Recht Boomssloot";"52";"1011EC";"Amsterdam";"020 626 4002";"";"http://www.welzijn.ijsterk.nl";""
"Speel-o-theek 't Guppie";"speel_o_theek_t_guppie_1";"1";"246";"";"0000-00-00 00:00:00";"Rijnstraat 115";"1079HA";"";"POINT(4.90630972570487 52.3441612586095)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:21";"2016-04-22 15:20:21";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Speel-o-theek 't Guppie";"Rijnstraat";"115";"1079HA";"Amsterdam";"020 301 0050";"";"http://www.tguppie.nl";"info@tguppie.nl"
"Speel-o-theek Zeeburg";"speel_o_theek_zeeburg";"1";"246";"";"0000-00-00 00:00:00";"Kramatplantsoen 101";"1095LB";"";"POINT(4.94659199211418 52.3654750756)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:21";"2016-04-22 15:20:21";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Speel-o-theek Zeeburg";"Kramatplantsoen";"101";"1095LB";"Amsterdam";"020 561 1200";"";"http://www.speelotheek.net";"info@speelotheek.net"
"Spel aan Huis";"spel_aan_huis";"1";"246";"";"0000-00-00 00:00:00";"Sarphatistraat 4";"1017WS";"";"POINT(4.90210339499815 52.3597827618791)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:21";"2016-04-22 15:20:21";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Spel aan Huis";"Sarphatistraat";"4";"1017WS";"Amsterdam";"020 773 6542";"";"http://www.humanitas.nl/project/301A12001";""
"Spirit Jeugd & Opvoedhulp";"spirit_jeugd_opvoedhulp";"1";"246";"";"0000-00-00 00:00:00";"Fred. Roeskestraat 73";"1076EC";"";"POINT(4.86584184990484 52.3411677452672)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:21";"2016-04-22 15:20:21";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Spirit Jeugd & Opvoedhulp";"Fred. Roeskestraat";"73";"1076EC";"Amsterdam";"020 540 0500";"";"http://www.spirit.nl";"info@spirit.nl"
"Stichting ABC";"stichting_abc";"1";"246";"";"0000-00-00 00:00:00";"Baarsjesweg 224";"1058AA";"";"POINT(4.85828389454875 52.3634058940364)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:21";"2016-04-22 15:20:21";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Stichting ABC";"Baarsjesweg";"224";"1058AA";"Amsterdam";"020 799 0010";"";"http://www.hetabc.nl";"info@hetabc.nl"
"Stichting De Witte Tulp";"stichting_de_witte_tulp";"1";"246";"";"0000-00-00 00:00:00";"Parlevinker 12";"1034PZ";"";"POINT(4.92196690191011 52.4114606940384)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:21";"2016-04-22 15:20:21";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Stichting De Witte Tulp";"Parlevinker";"12";"1034PZ";"Amsterdam";"020 610 5955";"";"http://www.stichtingwittetulp.nl";"amsterdam-west@stichtingwittetulp.nl"
"Stichting De Witte Tulp";"stichting_de_witte_tulp_1";"1";"246";"";"0000-00-00 00:00:00";"Koos Vorrinkweg 3";"1069JR";"";"POINT(4.80031884424552 52.3536236364084)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:21";"2016-04-22 15:20:21";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Stichting De Witte Tulp";"Koos Vorrinkweg";"3";"1069JR";"Amsterdam";"020 610 5955";"";"http://www.stichtingwittetulp.nl";"amsterdam-west@stichtingwittetulp.nl"
"Stichting Korrelatie";"stichting_korrelatie";"1";"246";"";"0000-00-00 00:00:00";"Stationsplein 125";"3818LE";"";"POINT(4.90258435901653 52.377569325714)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:22";"2016-04-22 15:20:22";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Stichting Korrelatie";"Stationsplein";"125";"3818LE";"Amsterdam";"0900 1450";"033 422 0101";"http://www.korrelatie.nl";"vraag@korrelatie.nl"
"Stichting Samen Vooruit (SaVo)";"stichting_samen_vooruit_savo";"1";"246";"";"0000-00-00 00:00:00";"Bijlmerdreef 1301";"1103TV";"";"POINT(4.97582135054318 52.3225712464425)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:22";"2016-04-22 15:20:22";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Stichting Samen Vooruit (SaVo)";"Bijlmerdreef";"1301";"1103TV";"Amsterdam";"06 1666 1881";"";"http://www.stichtingsavo.nl";""
"Stichting Surinaamse Vrouwen Bijlmermeer (SVB)";"stichting_surinaamse_vrouwen_bijlmermeer_svb";"1";"246";"";"0000-00-00 00:00:00";"Bijlmerdreef 1301";"1103TV";"";"POINT(4.97582135054318 52.3225712464425)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:22";"2016-04-22 15:20:22";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Stichting Surinaamse Vrouwen Bijlmermeer (SVB)";"Bijlmerdreef";"1301";"1103TV";"Amsterdam";"020 495 3780";"";"";"willy.esa@hotmail.com"
"Stichting Vice Versa";"stichting_vice_versa";"1";"246";"";"0000-00-00 00:00:00";"Bijlmerdreef 1301";"1103TV";"";"POINT(4.97582135054318 52.3225712464425)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:22";"2016-04-22 15:20:22";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Stichting Vice Versa";"Bijlmerdreef";"1301";"1103TV";"Amsterdam";"020 690 0283";"";"http://www.stichtingviceversa.nl";"info@stichtingviceversa.nl"
"SWAZOOM";"swazoom";"1";"246";"";"0000-00-00 00:00:00";"Harriet Freezerstraat 119b";"1103JP";"";"POINT(4.97266073745794 52.3231382806074)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:22";"2016-04-22 15:20:22";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"SWAZOOM";"Harriet Freezerstraat";"119b";"1103JP";"Amsterdam";"020 569 6867";"020 569 6850";"http://www.swazoom.nl";"info@swazoom.nl"
"VTO-Vroeghulp";"vto_vroeghulp";"1";"246";"";"0000-00-00 00:00:00";"Nieuwe Achtergracht 100";"1018WT";"";"POINT(4.90900287705508 52.3625251245642)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:22";"2016-04-22 15:20:22";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"VTO-Vroeghulp";"Nieuwe Achtergracht";"100";"1018WT";"Amsterdam";"020 555 5244";"020 555 5570";"http://www.vtovroeghulp.nl";"info@vtovroeghulp.nl"
